AOD,PS,pm10,pm25,relativehumidity,temperature,date,no2_no_ratio,nox_no2_ratio,o3_nox_ratio,co_nox_ratio,so2_no2_ratio,wind_speed,THI
0.5791491,99247.22,27.5,17.19,30.21,32.65,2025-02-24,0.39540816326530615,3.529032258064516,0.32541133455210236,0.01279707495429616,5.713978494623656,0.40117627038989834,199.57144755812197
0.5791491,99247.22,19.93,12.46,31.63,31.24,2025-02-24,0.42894280762564996,3.331313131313131,0.37234687689508794,0.012734990903577928,5.498989898989898,0.40117627038989834,199.57144755812197
0.5791491,99247.22,17.09,10.68,32.36,30.9,2025-02-24,0.43459174714661986,3.301010101010101,0.4186046511627907,0.01346389228886169,5.6,0.40117627038989834,199.57144755812197
0.5791491,99247.22,17.09,10.68,32.46,30.98,2025-02-24,0.4482158398607485,3.2310679611650484,0.4411057692307692,0.012620192307692306,5.497087378640776,0.40117627038989834,199.57144755812197
0.5791491,99247.22,17.09,10.68,33.96,30.33,2025-02-24,0.39705882352941174,3.518518518518518,0.5089783281733747,0.013003095975232198,6.281045751633987,0.40117627038989834,199.57144755812197
0.5791491,99247.22,15.0,9.37,35.09,29.78,2025-02-24,0.43583118001722654,3.294466403162055,0.43731253749250154,0.011997600479904022,5.32806324110672,0.40117627038989834,199.57144755812197
0.5791491,99247.22,14.21,8.88,35.45,29.47,2025-02-24,0.42347826086956525,3.3613963039014374,0.4202810018326206,0.010995723885155772,5.4661190965092405,0.40117627038989834,199.57144755812197
0.5791491,99247.22,14.21,8.88,34.53,29.42,2025-02-24,0.40644038294168844,3.4603854389721627,0.39913366336633666,0.01051980198019802,5.578158458244111,0.40117627038989834,199.57144755812197
0.5791491,99247.22,14.21,8.88,33.43,30.02,2025-02-24,0.39572649572649576,3.5269978401727857,0.36742192284139624,0.009797917942437234,5.5529157667386615,0.40117627038989834,199.57144755812197
0.5791491,99247.22,14.87,9.29,34.12,29.27,2025-02-24,0.44797178130511467,3.2322834645669296,0.41412911084043846,0.0097442143727162,5.051181102362205,0.40117627038989834,199.57144755812197
0.5791491,99247.22,15.12,9.45,33.56,29.48,2025-02-24,0.398595258999122,3.5088105726872247,0.3634651600753296,0.010043942247332079,5.605726872246696,0.40117627038989834,199.57144755812197
0.5791491,99247.22,15.12,9.45,34.01,29.51,2025-02-24,0.4133099824868651,3.4194915254237293,0.4312267657992565,0.009913258983890954,5.326271186440678,0.40117627038989834,199.57144755812197
0.5791491,99247.22,15.12,9.45,33.56,29.23,2025-02-24,0.3929794520547945,3.5446623093681917,0.3712354025814382,0.009219422249539028,5.511982570806101,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.59,8.49,33.22,28.61,2025-02-24,0.40223944875107664,3.486081370449679,0.40663390663390664,0.009828009828009828,5.4111349036402565,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.01,8.13,34.37,28.14,2025-02-24,0.4198275862068966,3.381930184804928,0.437765634486946,0.009714632665452338,5.388090349075975,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.01,8.13,36.16,27.47,2025-02-24,0.4616063548102383,3.1663479923518167,0.4293478260869565,0.00966183574879227,5.076481835564053,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.01,8.13,38.13,26.38,2025-02-24,0.40573414422241527,3.4646680942184154,0.396168108776267,0.010506798516687269,5.835117773019272,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.25,8.28,40.22,25.28,2025-02-24,0.3981324278438031,3.5117270788912576,0.33333333333333337,0.009714632665452338,5.522388059701492,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.34,8.34,43.5,24.31,2025-02-24,0.43388072601555744,3.304780876494024,0.26100060277275466,0.009644364074743821,5.1633466135458175,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.34,8.34,45.22,23.62,2025-02-24,0.4300608166811469,3.3252525252525253,0.2624544349939247,0.010328068043742407,5.206060606060606,0.40117627038989834,199.57144755812197
0.5791491,99247.22,13.34,8.34,46.78,22.99,2025-02-24,0.4135534317984361,3.418067226890756,0.37369391518131534,0.011063306699446834,5.401260504201681,0.40117627038989834,199.57144755812197
0.5791491,99247.22,21.23,13.27,50.17,22.47,2025-02-24,0.4683098591549296,3.1353383458646613,0.23621103117505995,0.011990407673860911,4.716165413533834,0.40117627038989834,199.57144755812197
0.5791491,99247.22,24.19,15.12,52.79,21.89,2025-02-24,0.3914163090128755,3.5548245614035094,0.16224552745218998,0.013571869216533004,5.548245614035088,0.40117627038989834,199.57144755812197
0.5791491,99247.22,24.19,15.12,56.67,21.14,2025-02-24,0.44288224956063266,3.2579365079365084,0.057856272838002425,0.025578562728380022,5.0813492063492065,0.40117627038989834,199.57144755812197
0.5791491,99247.22,24.19,15.12,59.7,20.67,2025-02-24,0.43530419880034277,3.297244094488189,0.04417910447761194,0.022686567164179106,4.984251968503937,0.40117627038989834,199.57144755812197
0.5791491,99247.22,40.77,25.48,60.99,20.19,2025-02-24,0.4159519725557461,3.404123711340206,0.03876438522107814,0.028467595396729255,5.220618556701031,0.40117627038989834,199.57144755812197
0.5791491,99247.22,46.99,29.37,61.87,19.99,2025-02-24,0.45534924845269675,3.196116504854369,0.029769137302551638,0.035844471445929525,5.124271844660194,0.40117627038989834,199.57144755812197
0.5791491,99247.22,46.99,29.37,63.81,19.87,2025-02-24,0.450530035335689,3.2196078431372555,0.029841656516443358,0.042630937880633366,5.292156862745098,0.40117627038989834,199.57144755812197
0.5791491,99247.22,46.99,29.37,65.1,19.73,2025-02-24,0.41730934018851756,3.3963039014373715,0.018742442563482467,0.0471584038694075,5.675564681724846,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.24,29.52,65.48,19.61,2025-02-24,0.45462478184991273,3.199616122840691,0.02579484103179364,0.04979004199160167,5.234165067178503,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.33,29.58,66.57,19.21,2025-02-24,0.42992261392949266,3.3260000000000005,0.039687312086590494,0.05051112447384244,5.43,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.33,29.58,67.49,18.95,2025-02-24,0.40429184549356223,3.4734607218683653,0.04034229828850856,0.05134474327628362,5.73036093418259,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.33,29.58,68.2,18.66,2025-02-24,0.44385964912280695,3.2529644268774707,0.03523693803159173,0.051032806804374234,5.282608695652175,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.72,29.82,69.45,18.44,2025-02-24,0.44836716681376876,3.2303149606299213,0.039000609384521635,0.05179768433881779,5.2263779527559056,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.86,29.91,69.12,18.42,2025-02-24,0.4315424610051994,3.3172690763052204,0.041162227602905575,0.051452784503631964,5.293172690763051,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.86,29.91,70.31,18.13,2025-02-24,0.45334507042253525,3.205825242718446,0.03997577225923683,0.05027256208358571,5.16504854368932,0.40117627038989834,199.57144755812197
0.5791491,99247.22,47.86,29.91,70.31,18.15,2025-02-24,0.412532637075718,3.4240506329113924,0.03696857670979667,0.05052372150338878,5.578059071729958,0.40117627038989834,199.57144755812197
0.5791491,99247.22,42.69,26.68,70.45,18.07,2025-02-24,0.45052083333333337,3.2196531791907512,0.04308797127468581,0.047875523638539794,5.2100192678227355,0.40117627038989834,199.57144755812197
0.5791491,99247.22,40.75,25.47,71.11,17.85,2025-02-24,0.3998242530755711,3.501098901098901,0.032015065913371,0.04833647206528563,5.892307692307693,0.40117627038989834,199.57144755812197
0.5791491,99247.22,40.75,25.47,70.49,18.04,2025-02-24,0.44854881266490765,3.2294117647058824,0.03096539162112933,0.04432301153612629,5.3882352941176475,0.40117627038989834,199.57144755812197
0.5791491,99247.22,40.75,25.47,70.37,18.15,2025-02-24,0.41918755401901464,3.3855670103092788,0.02740560292326431,0.042630937880633366,5.74020618556701,0.40117627038989834,199.57144755812197
0.5791491,99247.22,37.73,23.58,69.39,17.91,2025-02-24,0.40858369098712444,3.447478991596639,0.03656307129798903,0.03656307129798903,5.407563025210084,0.40117627038989834,199.57144755812197
0.5791491,99247.22,45.62,28.51,69.52,17.68,2025-02-24,0.43500866551126516,3.298804780876494,0.04106280193236716,0.035024154589371984,5.205179282868526,0.40117627038989834,199.57144755812197
0.5791491,99247.22,48.58,30.36,70.59,17.47,2025-02-24,0.40826873385012924,3.449367088607595,0.04525993883792048,0.03486238532110091,5.491561181434599,0.40117627038989834,199.57144755812197
0.5791491,99247.22,48.58,30.36,70.41,17.23,2025-02-24,0.46872246696035247,3.1334586466165417,0.04079184163167367,0.03299340131973605,4.849624060150376,0.40117627038989834,199.57144755812197
0.5791491,99247.22,48.58,30.36,70.73,17.16,2025-02-24,0.47814451382694023,3.091417910447761,0.04224502112251056,0.032589016294508145,4.807835820895522,0.40117627038989834,199.57144755812197
0.5791491,99247.22,43.62,27.26,70.51,17.09,2025-02-24,0.43217391304347824,3.3138832997987926,0.04735883424408015,0.0315725561627201,5.24748490945674,0.40117627038989834,199.57144755812197
0.5791491,99247.22,41.76,26.1,70.73,16.9,2025-02-24,0.441722972972973,3.2638623326959846,0.03749267721148213,0.028705330990041005,5.024856596558317,0.40117627038989834,199.57144755812197
0.5791491,99247.22,41.76,26.1,71.43,16.71,2025-02-24,0.46954986760812006,3.1296992481203003,0.036036036036036036,0.02822822822822823,5.0,0.40117627038989834,199.57144755812197
0.5791491,99247.22,41.76,26.1,72.0,16.6,2025-02-24,0.44288224956063266,3.2579365079365084,0.03654080389768574,0.02740560292326431,5.303571428571429,0.40117627038989834,199.57144755812197
0.5791491,99247.22,31.53,19.71,71.91,16.52,2025-02-24,0.4426946631671041,3.258893280632411,0.03335354760460886,0.02607640994542147,5.086956521739131,0.40117627038989834,199.57144755812197
0.5791491,99247.22,27.7,17.31,73.24,16.39,2025-02-24,0.4698689956331878,3.128252788104089,0.04278074866310161,0.023767082590612006,4.799256505576208,0.40117627038989834,199.57144755812197
0.5791491,99247.22,27.7,17.31,75.18,16.54,2025-02-24,0.4442477876106194,3.250996015936255,0.05269607843137255,0.024509803921568627,5.079681274900399,0.40117627038989834,199.57144755812197
0.5791491,99247.22,27.7,17.31,77.08,16.56,2025-02-24,0.4351610095735422,3.2980000000000005,0.048514251061249236,0.023650697392359005,5.074,0.40117627038989834,199.57144755812197
0.5791491,99247.22,30.0,18.75,78.62,16.33,2025-02-24,0.4388111888111888,3.278884462151395,0.04252733900364519,0.023693803159173753,5.069721115537849,0.40117627038989834,199.57144755812197
0.5791491,99247.22,30.86,19.29,78.89,16.08,2025-02-24,0.45535714285714285,3.1960784313725488,0.04662576687116565,0.023926380368098164,4.990196078431373,0.40117627038989834,199.57144755812197
0.5791491,99247.22,30.86,19.29,77.24,16.05,2025-02-24,0.45294635004397543,3.2077669902912618,0.039951573849878935,0.022397094430992737,4.978640776699029,0.40117627038989834,199.57144755812197
0.5791491,99247.22,30.86,19.29,76.91,16.07,2025-02-24,0.41222707423580784,3.4258474576271185,0.04823747680890539,0.02226345083487941,5.408898305084747,0.40117627038989834,199.57144755812197
0.5791491,99247.22,30.06,18.79,75.99,16.16,2025-02-24,0.41874462596732587,3.3880903490759753,0.052121212121212124,0.02121212121212121,5.1827515400410675,0.40117627038989834,199.57144755812197
0.5791491,99247.22,29.76,18.6,76.79,15.85,2025-02-24,0.4176776429809359,3.394190871369294,0.0488997555012225,0.020782396088019562,5.377593360995851,0.40117627038989834,199.57144755812197
1.0518914,99332.18,29.76,18.6,78.52,15.13,2025-02-25,0.4429065743944637,3.2578125,0.03297362110311751,0.02038369304556355,5.07421875,0.4389135800537556,203.50739678555317
1.0518914,99332.18,29.76,18.6,80.67,14.72,2025-02-25,0.40508474576271186,3.468619246861925,0.038600723763570564,0.020506634499396863,5.48744769874477,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.63,19.15,81.48,14.44,2025-02-25,0.4293381037567084,3.329166666666667,0.035043804755944936,0.02127659574468085,5.325,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.96,19.35,82.13,14.22,2025-02-25,0.4655765920826162,3.147874306839187,0.03992953611274222,0.019377568995889605,4.748613678373383,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.96,19.35,82.86,14.29,2025-02-25,0.4008583690987124,3.4946466809421843,0.05024509803921568,0.020833333333333336,5.4111349036402565,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.96,19.35,82.13,14.29,2025-02-25,0.46883230904302015,3.1329588014981273,0.05379557680812911,0.020322773460848775,4.6835205992509366,0.4389135800537556,203.50739678555317
1.0518914,99332.18,36.58,22.86,81.95,14.46,2025-02-25,0.3830508474576271,3.610619469026549,0.04534313725490196,0.021446078431372546,5.630530973451328,0.4389135800537556,203.50739678555317
1.0518914,99332.18,38.69,24.18,79.46,15.23,2025-02-25,0.4481546572934973,3.2313725490196084,0.04975728155339806,0.0212378640776699,5.015686274509804,0.4389135800537556,203.50739678555317
1.0518914,99332.18,38.69,24.18,75.76,16.23,2025-02-25,0.44405594405594406,3.251968503937008,0.04842615012106538,0.0211864406779661,5.088582677165355,0.4389135800537556,203.50739678555317
1.0518914,99332.18,38.69,24.18,70.76,18.03,2025-02-25,0.43207712532865905,3.314401622718053,0.037943696450428395,0.022643818849449205,5.411764705882353,0.4389135800537556,203.50739678555317
1.0518914,99332.18,51.78,32.36,66.33,19.43,2025-02-25,0.4082332761578044,3.4495798319327737,0.03532277710109622,0.02314250913520097,5.657563025210084,0.4389135800537556,203.50739678555317
1.0518914,99332.18,56.69,35.43,59.21,21.11,2025-02-25,0.45865970409051343,3.1802656546489563,0.039379474940334135,0.02326968973747017,5.2106261859582546,0.4389135800537556,203.50739678555317
1.0518914,99332.18,56.69,35.43,53.75,22.56,2025-02-25,0.4543874891398784,3.2007648183556405,0.03584229390681003,0.02329749103942652,5.413001912045888,0.4389135800537556,203.50739678555317
1.0518914,99332.18,56.69,35.43,48.75,24.07,2025-02-25,0.4432900432900433,3.2558593750000004,0.04559088182363527,0.023395320935812834,5.525390625,0.4389135800537556,203.50739678555317
1.0518914,99332.18,51.8,32.38,46.19,24.92,2025-02-25,0.4188255613126079,3.387628865979382,0.05234327449786975,0.023128423615337797,5.494845360824742,0.4389135800537556,203.50739678555317
1.0518914,99332.18,49.97,31.23,45.06,25.72,2025-02-25,0.37404580152671757,3.6734693877551017,0.08271604938271605,0.021604938271604937,5.90702947845805,0.4389135800537556,203.50739678555317
1.0518914,99332.18,49.97,31.23,44.28,26.32,2025-02-25,0.40431034482758627,3.4733475479744134,0.10497237569060774,0.02087170042971148,5.494669509594882,0.4389135800537556,203.50739678555317
1.0518914,99332.18,49.97,31.23,41.6,27.3,2025-02-25,0.39026473099914605,3.562363238512035,0.12776412776412777,0.02027027027027027,5.575492341356673,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.21,18.88,39.38,27.37,2025-02-25,0.4274611398963731,3.3393939393939394,0.1451905626134301,0.01935874168179068,5.121212121212121,0.4389135800537556,203.50739678555317
1.0518914,99332.18,22.8,14.25,37.67,27.96,2025-02-25,0.4043290043290043,3.473233404710921,0.22194821208384713,0.018495684340320593,5.361884368308351,0.4389135800537556,203.50739678555317
1.0518914,99332.18,22.8,14.25,36.15,28.87,2025-02-25,0.44483671668137686,3.248015873015873,0.24129505192425169,0.0177153329260843,4.962301587301588,0.4389135800537556,203.50739678555317
1.0518914,99332.18,18.57,11.61,34.92,29.41,2025-02-25,0.42569930069930073,3.3490759753593426,0.23789086450030658,0.017780502759043533,5.19917864476386,0.4389135800537556,203.50739678555317
1.0518914,99332.18,16.99,10.62,33.83,29.6,2025-02-25,0.4056603773584906,3.4651162790697674,0.2568639414276998,0.01769371568029286,5.507399577167019,0.4389135800537556,203.50739678555317
1.0518914,99332.18,16.99,10.62,33.05,29.61,2025-02-25,0.4194107452339688,3.384297520661157,0.2796092796092796,0.017704517704517704,5.526859504132232,0.4389135800537556,203.50739678555317
1.0518914,99332.18,16.99,10.62,31.86,30.93,2025-02-25,0.3842905405405405,3.6021978021978023,0.28615009151921905,0.017083587553386213,6.0285714285714285,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.8,9.88,31.27,30.98,2025-02-25,0.40017064846416384,3.4989339019189765,0.30408287629494213,0.015843997562461912,5.643923240938165,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.36,9.6,30.56,31.07,2025-02-25,0.41854419410745236,3.389233954451345,0.27611484422724497,0.01527183872938302,5.443064182194616,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.36,9.6,30.54,31.47,2025-02-25,0.4232400339270569,3.3627254509018036,0.6758045292014302,0.012514898688915374,5.206412825651302,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.36,9.6,29.42,32.25,2025-02-25,0.380952380952381,3.625,0.603448275862069,0.01231527093596059,5.698660714285714,0.4389135800537556,203.50739678555317
1.0518914,99332.18,19.41,12.13,27.74,33.08,2025-02-25,0.4467897977132806,3.2381889763779528,0.3884498480243161,0.012158054711246202,4.958661417322835,0.4389135800537556,203.50739678555317
1.0518914,99332.18,20.93,13.08,27.94,32.81,2025-02-25,0.42526690391459077,3.3514644351464433,0.4388264669163546,0.012484394506866418,5.2552301255230125,0.4389135800537556,203.50739678555317
1.0518914,99332.18,20.93,13.08,26.53,33.8,2025-02-25,0.42327586206896556,3.362525458248472,0.35190793458509995,0.011508176862507572,5.15274949083503,0.4389135800537556,203.50739678555317
1.0518914,99332.18,20.93,13.08,26.9,33.28,2025-02-25,0.402387041773231,3.485169491525424,0.32462006079027356,0.011550151975683891,5.3156779661016955,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.02,10.64,27.58,33.3,2025-02-25,0.451528384279476,3.2147001934235973,0.3411552346570398,0.011432009626955477,4.868471953578337,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.55,9.72,28.84,33.18,2025-02-25,0.4331320103537532,3.308764940239044,0.5653220951234197,0.010836845273931367,4.645418326693227,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.55,9.72,28.4,34.37,2025-02-25,0.4209161624891962,3.375770020533881,0.6684914841849148,0.01094890510948905,4.601642710472279,0.4389135800537556,203.50739678555317
1.0518914,99332.18,15.55,9.72,31.56,32.62,2025-02-25,0.39915254237288134,3.5053078556263273,0.602665051483949,0.010902483343428224,4.670912951167728,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.12,10.7,29.92,32.41,2025-02-25,0.4497354497354497,3.2235294117647055,0.614963503649635,0.010340632603406329,4.403921568627451,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.71,11.07,28.46,32.77,2025-02-25,0.4171779141104294,3.397058823529412,0.411873840445269,0.00989486703772418,4.894957983193278,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.71,11.07,30.64,32.23,2025-02-25,0.421280276816609,3.3737166324435317,0.5916007303712721,0.009129640900791235,4.981519507186858,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.71,11.07,35.93,31.72,2025-02-25,0.4403829416884247,3.270750988142293,0.4791540785498489,0.009063444108761328,4.784584980237154,0.4389135800537556,203.50739678555317
1.0518914,99332.18,13.63,8.52,38.97,30.25,2025-02-25,0.43658326143226917,3.2905138339920947,0.39219219219219226,0.009009009009009009,4.82411067193676,0.4389135800537556,203.50739678555317
1.0518914,99332.18,12.1,7.56,40.89,29.56,2025-02-25,0.40374787052810907,3.4767932489451474,0.31432038834951453,0.009101941747572815,5.194092827004219,0.4389135800537556,203.50739678555317
1.0518914,99332.18,12.1,7.56,41.69,29.29,2025-02-25,0.4474137931034483,3.2350674373795756,0.36450268016676596,0.008933889219773675,4.755298651252408,0.4389135800537556,203.50739678555317
1.0518914,99332.18,12.1,7.56,45.64,28.5,2025-02-25,0.42771084337349397,3.3380281690140845,0.37010247136829416,0.009041591320072333,5.038229376257545,0.4389135800537556,203.50739678555317
1.0518914,99332.18,16.22,10.13,47.14,27.98,2025-02-25,0.4075993091537133,3.453389830508475,0.4171779141104294,0.00920245398773006,5.398305084745763,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.76,11.1,47.77,27.81,2025-02-25,0.4245614035087719,3.3553719008264467,0.6514778325123152,0.009852216748768471,5.351239669421488,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.76,11.1,49.78,26.93,2025-02-25,0.4388111888111888,3.278884462151395,0.7253948967193194,0.010328068043742407,5.396414342629482,0.4389135800537556,203.50739678555317
1.0518914,99332.18,17.76,11.1,52.49,26.17,2025-02-25,0.4169520547945206,3.3983572895277208,0.5105740181268882,0.010876132930513595,5.552361396303901,0.4389135800537556,203.50739678555317
1.0518914,99332.18,18.53,11.58,55.69,25.43,2025-02-25,0.4079515989628349,3.4512711864406778,0.5359116022099448,0.011663597298956416,5.608050847457627,0.4389135800537556,203.50739678555317
1.0518914,99332.18,18.82,11.76,57.73,24.77,2025-02-25,0.43240901213171584,3.312625250501002,0.3877797943133696,0.011494252873563218,5.24248496993988,0.4389135800537556,203.50739678555317
1.0518914,99332.18,18.82,11.76,58.89,24.31,2025-02-25,0.4315424610051994,3.3172690763052204,0.27602905569007263,0.011501210653753027,5.132530120481927,0.4389135800537556,203.50739678555317
1.0518914,99332.18,18.82,11.76,60.25,24.06,2025-02-25,0.3776641091219096,3.647855530474041,0.17141089108910892,0.013613861386138614,5.828442437923251,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.3,19.56,64.44,23.62,2025-02-25,0.461335676625659,3.167619047619048,0.09741431148526758,0.013830426939266385,4.807619047619047,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.3,19.56,65.09,23.33,2025-02-25,0.450530035335689,3.2196078431372555,0.17904993909866015,0.015834348355663823,4.964705882352941,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.3,19.56,64.32,23.14,2025-02-25,0.4105621805792164,3.435684647302905,0.08212560386473429,0.01509661835748792,5.323651452282157,0.4389135800537556,203.50739678555317
1.0518914,99332.18,43.31,27.07,65.33,22.89,2025-02-25,0.40798611111111116,3.4510638297872336,0.0838471023427867,0.016646115906288533,5.636170212765957,0.4389135800537556,203.50739678555317
1.0518914,99332.18,47.81,29.88,66.13,22.56,2025-02-25,0.4257950530035336,3.3485477178423237,0.08921933085501858,0.017967781908302352,5.848547717842323,0.4389135800537556,203.50739678555317
1.0518914,99332.18,47.81,29.88,66.13,22.42,2025-02-25,0.4483985765124555,3.2301587301587302,0.10442260442260441,0.018427518427518427,5.896825396825396,0.4389135800537556,203.50739678555317
1.0518914,99332.18,47.81,29.88,66.56,22.3,2025-02-25,0.44171779141104295,3.263888888888889,0.10638297872340426,0.018844984802431613,6.061507936507937,0.4389135800537556,203.50739678555317
1.0518914,99332.18,52.04,32.52,67.52,22.06,2025-02-25,0.41702493551160785,3.3979381443298973,0.07099514563106796,0.018810679611650484,5.678350515463918,0.4389135800537556,203.50739678555317
1.0518914,99332.18,53.62,33.51,69.09,21.75,2025-02-25,0.4448336252189142,3.248031496062992,0.04969696969696969,0.020606060606060607,5.261811023622047,0.4389135800537556,203.50739678555317
1.0518914,99332.18,53.62,33.51,70.04,21.44,2025-02-25,0.4237435008665511,3.3599182004089982,0.04625684723067559,0.026171637248934874,5.370143149284254,0.4389135800537556,203.50739678555317
1.0518914,99332.18,53.62,33.51,69.57,21.14,2025-02-25,0.41830624465355004,3.3905930470347645,0.03739445114595899,0.024728588661037394,5.359918200408998,0.4389135800537556,203.50739678555317
1.0518914,99332.18,61.09,38.18,70.71,20.84,2025-02-25,0.42344706911636043,3.3615702479338845,0.06699446834665028,0.02581438229870928,5.31198347107438,0.4389135800537556,203.50739678555317
1.0518914,99332.18,63.89,39.93,71.84,20.51,2025-02-25,0.384549356223176,3.600446428571429,0.05207687538747674,0.026658400495970236,5.814732142857142,0.4389135800537556,203.50739678555317
1.0518914,99332.18,63.89,39.93,72.75,20.26,2025-02-25,0.46106194690265484,3.1689059500959695,0.04603270745003028,0.02604482132041187,4.944337811900192,0.4389135800537556,203.50739678555317
1.0518914,99332.18,63.89,39.93,73.36,20.08,2025-02-25,0.4737310774710597,3.1109022556390977,0.04954682779456193,0.024773413897280966,4.823308270676692,0.4389135800537556,203.50739678555317
1.0518914,99332.18,47.17,29.48,72.94,20.08,2025-02-25,0.4451166810717373,3.2466019417475724,0.060406698564593304,0.02452153110047847,5.067961165048543,0.4389135800537556,203.50739678555317
1.0518914,99332.18,40.9,25.56,73.47,19.94,2025-02-25,0.42311033883579496,3.3634496919917862,0.04761904761904762,0.024420024420024423,5.414784394250513,0.4389135800537556,203.50739678555317
1.0518914,99332.18,40.9,25.56,73.38,19.98,2025-02-25,0.42118863049095606,3.374233128834356,0.04363636363636363,0.024242424242424242,5.480572597137015,0.4389135800537556,203.50739678555317
1.0518914,99332.18,40.9,25.56,72.97,19.9,2025-02-25,0.45454545454545453,3.2,0.047619047619047616,0.023809523809523808,5.180952380952381,0.4389135800537556,203.50739678555317
1.0518914,99332.18,32.3,20.19,73.73,19.32,2025-02-25,0.45957820738137084,3.175908221797323,0.06321493076459965,0.02107164358819988,4.816443594646271,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.07,18.79,74.47,19.15,2025-02-25,0.4058219178082192,3.4641350210970465,0.048721071863580996,0.021315468940316683,5.293248945147679,0.4389135800537556,203.50739678555317
1.0518914,99332.18,29.23,18.27,75.16,18.92,2025-02-25,0.41444539982803097,3.4128630705394194,0.04498480243161093,0.021276595744680847,5.286307053941909,0.4389135800537556,203.50739678555317
1.0518914,99332.18,29.23,18.27,75.47,18.77,2025-02-25,0.42944250871080136,3.3286004056795133,0.05118829981718464,0.021328458257160267,5.099391480730223,0.4389135800537556,203.50739678555317
1.0518914,99332.18,29.23,18.27,75.85,18.62,2025-02-25,0.4288179465056083,3.3319919517102616,0.04830917874396136,0.02053140096618358,5.094567404426559,0.4389135800537556,203.50739678555317
1.0518914,99332.18,30.56,19.1,76.17,18.48,2025-02-25,0.4426946631671041,3.258893280632411,0.04851425106124925,0.02061855670103093,5.039525691699605,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.06,19.41,76.16,18.52,2025-02-25,0.41346973572037504,3.4185567010309277,0.04945717732207479,0.019903498190591076,5.377319587628866,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.06,19.41,77.22,18.43,2025-02-25,0.4163763066202091,3.401673640167364,0.04182041820418204,0.02029520295202952,5.499999999999999,0.4389135800537556,203.50739678555317
1.0518914,99332.18,31.06,19.41,77.54,18.32,2025-02-25,0.3967297762478486,3.5206073752711493,0.03203943314849045,0.02033271719038817,5.865509761388286,0.4389135800537556,203.50739678555317
1.0518914,99332.18,34.23,21.4,77.97,18.27,2025-02-25,0.45631067961165045,3.1914893617021276,0.03878787878787879,0.019393939393939394,5.119922630560929,0.4389135800537556,203.50739678555317
1.0518914,99332.18,35.42,22.14,78.02,18.17,2025-02-25,0.3781942078364566,3.6441441441441436,0.04449938195302843,0.019159456118665017,5.768018018018017,0.4389135800537556,203.50739678555317
1.0518914,99332.18,35.42,22.14,79.0,17.96,2025-02-25,0.42636986301369867,3.3453815261044175,0.057623049219687875,0.01800720288115246,5.068273092369477,0.4389135800537556,203.50739678555317
1.0518914,99332.18,35.42,22.14,79.56,17.75,2025-02-25,0.4680105170902717,3.1367041198501875,0.05492537313432836,0.017313432835820895,4.702247191011236,0.4389135800537556,203.50739678555317
1.0518914,99332.18,34.48,21.55,80.31,17.62,2025-02-25,0.4148660328435609,3.410416666666667,0.04276114844227245,0.0177153329260843,5.254166666666666,0.4389135800537556,203.50739678555317
1.0518914,99332.18,34.13,21.33,80.94,17.45,2025-02-25,0.39078498293515357,3.558951965065502,0.04785276073619632,0.01840490797546012,5.574235807860262,0.4389135800537556,203.50739678555317
